shap_ndvi,shap_population_density,shap_building_density,shap_building_count,shap_road_density,shap_road_count,shap_water_coverage,cell_id,predicted_lst,observed_lst
-0.4429135434970383,0.8811782261829187,0.13790963613320903,0.014184131232912773,0.04957984683657991,0.003966365753349831,0.11973349754346763,96,39.7783524833159,39.609997
-0.6740475338638019,1.1646580711353718,0.14088269331144934,0.01619487449741376,0.13955969866878634,0.058516106649413216,0.1156709730515213,97,39.97614920658064,39.609997
-0.38068998523060066,1.109553583542569,0.14238506087865874,0.025324569892367706,0.050571869891867724,0.07349242036368189,0.12001806027315597,98,40.155369902742194,40.384537
0.5558907493067095,0.8832516133697614,0.02561523258467752,0.09033362149921373,0.10720914132875728,0.037255566004604196,0.13506934839211465,99,40.84933959561636,40.384537
0.5952908401427861,0.8226629149913989,0.014528051059619638,0.002271654146462436,0.10653944823830919,0.036578991828729764,0.12723141307221075,100,40.719817636610045,40.56818
0.9308902923351842,0.4676610760646621,-0.19421787181740713,-0.027733927620710645,0.017218076058072906,0.006400803564260845,0.11403558947960447,101,40.32896836119421,40.56818
0.8750014425705837,0.46048377580987904,-0.4138727230835521,0.02415413635875311,0.005207773703547232,-0.04429876098018244,0.10727710841266275,102,40.0286670759222,40.077274
0.23032113584131672,1.055500931265228,-0.39267246109563986,-0.03283947679907141,0.1851777944149234,0.004266242596878296,0.1265077145599979,103,40.190976203914175,40.015453
0.6230641379864532,1.0620595498457883,-0.10465256034411698,-0.10816077770433974,-0.06078887614792011,-0.0006970583349667781,0.1232678940627329,104,40.54880663249417,39.959091
0.22077761517019015,0.11695701342601135,-0.050389818269533176,0.011563554023013355,0.015918685751121937,0.06511199299315296,0.10586290230748156,105,39.500516268531946,39.488182
0.10911241941475207,0.051363965795479465,0.026691883678536945,0.03158881419888776,0.03734654427611185,0.06846182784518327,-0.09527938098844549,106,39.244000397350995,39.488182
0.4844131429481906,0.5094744242233169,-0.2905789073943048,-0.03203662302501227,-0.04243659823836068,0.005383875999907892,-0.15033597591063902,107,39.49859766173359,38.979092
-0.17748516988124471,-0.1955452358957425,0.08726919479997114,-0.009076893981825946,-0.06331950248839155,-0.043359023206451526,-4.048281529737687,110,34.56491616273918,34.828182
0.18359992745124692,0.15810129569684922,0.1451386963270195,-0.005829624568907703,0.09416368714094119,0.12334350052170333,-3.4845355518992376,111,36.228696253800145,35.920906
-1.3393430435843108,0.28631168361200054,0.09098882854982188,-0.04350916968549466,-0.040348176393021476,0.023060586524455886,-1.0516779544949668,112,36.94019707765896,35.920906
-1.5882449552676174,0.2288241927787502,0.07665347748243231,0.008564009937200282,-0.0025626018176979886,0.013977534138022813,0.08008672517602199,113,37.83201270555759,37.464542
-0.9523406532868992,0.6219783944158368,0.13093963023713656,0.019393180955322515,-0.06611546549961571,0.019048048009139073,0.11773045426173434,114,38.90534791222316,38.379086
